datetime,#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
2021-05-26 05:26:03.056396,93.0,Montenegro,"99,358",,"1,577 ",,"96,750",,"1,031",60,"158,179","2,511","406,010","646,372","628,137 ",Europe,6,398,2.0,,,"1,641"
2021-05-26 05:26:03.056396,94.0,Uzbekistan,"98,849",,682 ,,"94,385",,"3,782",23,"2,916",20,"1,377,915","40,643","33,903,170 ",Asia,343,"49,711",25.0,,,112
2021-05-26 05:26:03.056396,95.0,Ghana,"93,711",,783 ,,"91,707",,"1,221",6,"2,961",25,"1,152,871","36,423","31,652,002 ",Africa,338,"40,424",27.0,,,39
2021-05-26 05:26:03.056396,96.0,Zambia,"93,428",,"1,271 ",,"91,221",,936,52,"4,958",67,"1,520,156","80,677","18,842,478 ",Africa,202,"14,825",12.0,,,50
2021-05-26 05:26:03.056396,97.0,Finland,"91,744",,942 ,,"46,000",,"44,802",18,"16,535",170,"4,916,743","886,147","5,548,450 ",Europe,60,"5,890",1.0,,,"8,075"
2021-05-26 05:26:03.056396,98.0,Cameroon,"77,733",,"1,239 ",,"72,226",,"4,268",385,"2,865",46,"1,518,411","55,958","27,134,981 ",Africa,349,"21,901",18.0,,,157
2021-05-26 05:26:03.056396,99.0,El Salvador,"72,821",,"2,224 ",,"68,018",,"2,579",27,"11,176",341,"978,592","150,193","6,515,570 ",North America,89,"2,930",7.0,,,396
2021-05-26 05:26:03.056396,100.0,Cyprus,"72,090",,357 ,,"67,064",,"4,669",37,"59,322",294,"6,380,440","5,250,354","1,215,240 ",Asia,17,"3,404",0.0,,,"3,842"
2021-05-26 05:26:03.056396,101.0,Mozambique,"70,636",,833 ,,"69,117",,686,21,"2,205",26,"547,044","17,076","32,035,288 ",Africa,454,"38,458",59.0,,,21
2021-05-26 05:26:03.056396,102.0,Luxembourg,"69,616",,812 ,,"67,501",,"1,303",17,"109,617","1,279","2,851,146","4,489,400","635,084 ",Europe,9,782,0.0,,,"2,052"
2021-05-26 05:26:03.056396,103.0,Afghanistan,"67,743",,"2,855 ",,"56,518",,"8,370","1,124","1,706",72,"452,592","11,397","39,710,603 ",Asia,586,"13,909",88.0,,,211
2021-05-26 05:26:03.056396,104.0,Singapore,"61,890",,32 ,,"61,329",,529,2,"10,505",5,"11,470,986","1,947,010","5,891,591 ",Asia,95,"184,112",1.0,,,90
2021-05-26 05:26:03.056396,105.0,Maldives,"58,345",,144 ,,"34,159",,"24,042",90,"106,265",262,"841,522","1,532,679","549,053 ",Asia,9,"3,813",1.0,,,"43,788"
2021-05-26 05:26:03.056396,106.0,Mongolia,"54,414",+680,257 ,+2,"48,041",+685,"6,116",99,"16,363",77,"2,903,469","873,093","3,325,497 ",Asia,61,"12,940",1.0,204,0.6,"1,839"
2021-05-26 05:26:03.056396,107.0,Namibia,"53,432",,779 ,,"49,550",,"3,103",51,"20,694",302,"424,020","164,220","2,582,025 ",Africa,48,"3,315",6.0,,,"1,202"
2021-05-26 05:26:03.056396,108.0,Botswana,"52,865",,809 ,,"49,641",,"2,415",1,"22,082",338,"1,130,899","472,384","2,394,027 ",Africa,45,"2,959",2.0,,,"1,009"
2021-05-26 05:26:03.056396,109.0,Jamaica,"48,081",,931 ,,"24,226",,"22,924",15,"16,174",313,"369,226","124,203","2,972,766 ",North America,62,"3,193",8.0,,,"7,711"
2021-05-26 05:26:03.056396,110.0,Ivory Coast,"47,036",,298 ,,"46,476",,262,,"1,745",11,"619,741","22,987","26,960,656 ",Africa,573,"90,472",44.0,,,10
2021-05-26 05:26:03.056396,111.0,Uganda,"44,074",,358 ,,"43,401",,315,24,937,8,"1,084,760","23,067","47,025,894 ",Africa,"1,067","131,357",43.0,,,7
2021-05-26 05:26:03.056396,112.0,Senegal,"41,158",,"1,134 ",,"39,834",,190,8,"2,402",66,"509,732","29,744","17,137,112 ",Africa,416,"15,112",34.0,,,11
2021-05-26 05:26:03.056396,113.0,Madagascar,"40,999",,810 ,,"39,523",,666,214,"1,447",29,"200,205","7,068","28,325,507 ",Africa,691,"34,970",141.0,,,24
2021-05-26 05:26:03.056396,114.0,Zimbabwe,"38,706",,"1,587 ",,"36,517",,602,1,"2,571",105,"463,501","30,784","15,056,492 ",Africa,389,"9,487",32.0,,,40
2021-05-26 05:26:03.056396,115.0,Sudan,"35,289",,"2,600 ",,"27,949",,"4,740",,788,58,"232,965","5,204","44,762,511 ",Africa,"1,268","17,216",192.0,,,106
2021-05-26 05:26:03.056396,116.0,Malawi,"34,295",,"1,154 ",,"32,543",,598,10,"1,752",59,"243,795","12,457","19,570,518 ",Africa,571,"16,959",80.0,,,31
2021-05-26 05:26:03.056396,117.0,Angola,"32,933",,735 ,,"27,204",,"4,994",13,975,22,"555,512","16,447","33,775,788 ",Africa,"1,026","45,953",61.0,,,148
2021-05-26 05:26:03.056396,118.0,DRC,"31,172",,780 ,,"27,624",,"2,768",,339,8,"158,451","1,723","91,984,297 ",Africa,"2,951","117,929",581.0,,,30
2021-05-26 05:26:03.056396,119.0,Malta,"30,509",,418 ,,"30,022",,69,,"68,931",944,"914,069","2,065,231","442,599 ",Europe,15,"1,059",0.0,,,156
2021-05-26 05:26:03.056396,120.0,Australia,"30,046",+16,910 ,,"29,037",,99,1,"1,166",35,"17,981,195","697,897","25,764,830 ",Australia/Oceania,858,"28,313",1.0,0.6,,4
2021-05-26 05:26:03.056396,121.0,Cabo Verde,"29,549",,259 ,,"27,398",,"1,892",23,"52,635",461,"160,181","285,326","561,396 ",Africa,19,"2,168",4.0,,,"3,370"
2021-05-26 05:26:03.056396,122.0,Cambodia,"26,989",+660,190 ,+7,"19,772",+750,"7,027",,"1,595",11,"1,123,688","66,388","16,926,019 ",Asia,627,"89,084",15.0,39,0.4,415
2021-05-26 05:26:03.056396,123.0,Rwanda,"26,780",,349 ,,"25,283",,"1,148",3,"2,023",26,"1,414,886","106,877","13,238,475 ",Africa,494,"37,933",9.0,,,87
2021-05-26 05:26:03.056396,124.0,Réunion,"24,901",,189 ,,"22,796",,"1,916",35,"27,636",210,"102,720","114,001","901,041 ",Africa,36,"4,767",9.0,,,"2,126"
2021-05-26 05:26:03.056396,125.0,Syria,"24,252",,"1,745 ",,"21,569",,938,,"1,356",98,"103,566","5,792","17,879,759 ",Asia,737,"10,246",173.0,,,52
2021-05-26 05:26:03.056396,126.0,Gabon,"24,191",,149 ,,"21,265",,"2,777",22,"10,645",66,"792,428","348,691","2,272,577 ",Africa,94,"15,252",3.0,,,"1,222"
2021-05-26 05:26:03.056396,127.0,French Guiana,"23,172",,114 ,,"9,995",,"13,063",26,"75,829",373,"249,606","816,822","305,582 ",South America,13,"2,681",1.0,,,"42,748"
2021-05-26 05:26:03.056396,128.0,Guinea,"23,060",,160 ,,"20,761",,"2,139",24,"1,714",12,"448,736","33,363","13,450,136 ",Africa,583,"84,063",30.0,,,159
2021-05-26 05:26:03.056396,129.0,Trinidad and Tobago,"20,879",,408 ,,"12,027",,"8,444",22,"14,876",291,"173,912","123,908","1,403,556 ",North America,67,"3,440",8.0,,,"6,016"
2021-05-26 05:26:03.056396,130.0,Mayotte,"20,176",,171 ,,"2,964",,"17,041",6,"72,397",614,"176,919","634,835","278,685 ",Africa,14,"1,630",2.0,,,"61,148"
2021-05-26 05:26:03.056396,131.0,Mauritania,"19,251",,460 ,,"18,320",,471,14,"4,046",97,"260,677","54,781","4,758,567 ",Africa,247,"10,345",18.0,,,99
2021-05-26 05:26:03.056396,132.0,French Polynesia,"18,844",,141 ,,"18,677",,26,1,"66,736",499,"26,355","93,337","282,365 ",Australia/Oceania,15,"2,003",11.0,,,92
2021-05-26 05:26:03.056396,133.0,Eswatini,"18,570",,672 ,,"17,854",,44,3,"15,859",574,"205,891","175,836","1,170,925 ",Africa,63,"1,742",6.0,,,38
2021-05-26 05:26:03.056396,134.0,Guadeloupe,"16,530",,221 ,,"2,250",,"14,059",29,"41,306",552,"201,479","503,465","400,185 ",North America,24,"1,811",2.0,,,"35,131"
2021-05-26 05:26:03.056396,135.0,Guyana,"16,235",,361 ,,"14,006",,"1,868",19,"20,552",457,"146,412","185,341","789,958 ",South America,49,"2,188",5.0,,,"2,365"
2021-05-26 05:26:03.056396,136.0,Papua New Guinea,"15,222",,156 ,,"14,183",,883,,"1,673",17,"111,917","12,301","9,098,430 ",Australia/Oceania,598,"58,323",81.0,,,97
2021-05-26 05:26:03.056396,137.0,Somalia,"14,632",,767 ,,"6,685",,"7,180",,898,47,"127,435","7,824","16,288,127 ",Africa,"1,113","21,236",128.0,,,441
2021-05-26 05:26:03.056396,138.0,Mali,"14,252",,514 ,,"9,504",,"4,234",,686,25,"291,349","14,027","20,770,152 ",Africa,"1,457","40,409",71.0,,,204
2021-05-26 05:26:03.056396,139.0,Haiti,"14,037",,292 ,,"12,509",,"1,236",,"1,218",25,"68,900","5,977","11,526,981 ",North America,821,"39,476",167.0,,,107
2021-05-26 05:26:03.056396,140.0,Andorra,"13,664",,127 ,,"13,263",,274,12,"176,592","1,641","193,595","2,502,003","77,376 ",Europe,6,609,0.0,,,"3,541"
2021-05-26 05:26:03.056396,141.0,Suriname,"13,495",,261 ,,"11,030",,"2,204",36,"22,821",441,"59,655","100,881","591,343 ",South America,44,"2,266",10.0,,,"3,727"
2021-05-26 05:26:03.056396,142.0,Burkina Faso,"13,416",,166 ,,"13,241",,9,,627,8,"186,093","8,690","21,413,845 ",Africa,"1,596","128,999",115.0,,,0.4
2021-05-26 05:26:03.056396,143.0,Togo,"13,384",,125 ,,"12,405",,854,,"1,584",15,"329,919","39,035","8,451,796 ",Africa,631,"67,614",26.0,,,101
2021-05-26 05:26:03.056396,144.0,Tajikistan,"13,308",,90 ,,"13,218",,0,,"1,368",9,,,"9,728,792 ",Asia,731,"108,098",,,,
2021-05-26 05:26:03.056396,145.0,Belize,"12,777",,323 ,,"12,366",,88,1,"31,620",799,"130,529","323,029","404,078 ",North America,32,"1,251",3.0,,,218
2021-05-26 05:26:03.056396,146.0,Curaçao,"12,271",,122 ,,"12,101",,48,12,"74,507",741,"108,037","655,982","164,695 ",North America,13,"1,350",2.0,,,291
2021-05-26 05:26:03.056396,147.0,Martinique,"11,960",,95 ,,98,,"11,767",9,"31,893",253,"178,549","476,126","375,004 ",North America,31,"3,947",2.0,,,"31,378"
2021-05-26 05:26:03.056396,148.0,Hong Kong,"11,836",,210 ,,"11,560",,66,1,"1,567",28,"14,841,321","1,965,346","7,551,505 ",Asia,638,"35,960",1.0,,,9
2021-05-26 05:26:03.056396,149.0,Congo,"11,658",,153 ,,"8,208",,"3,297",,"2,067",27,"141,948","25,172","5,639,189 ",Africa,484,"36,857",40.0,,,585
2021-05-26 05:26:03.056396,150.0,Bahamas,"11,597",,225 ,,"10,398",,974,8,"29,240",567,"95,675","241,231","396,611 ",North America,34,"1,763",4.0,,,"2,456"
2021-05-26 05:26:03.056396,151.0,Djibouti,"11,507",,153 ,,"11,344",,10,,"11,497",153,"156,947","156,813","1,000,854 ",Africa,87,"6,542",6.0,,,10
2021-05-26 05:26:03.056396,152.0,Aruba,"10,936",,107 ,,"10,758",,71,14,"102,041",998,"162,595","1,517,127","107,173 ",North America,10,"1,002",1.0,,,662
2021-05-26 05:26:03.056396,153.0,Lesotho,"10,822",,326 ,,"6,431",,"4,065",,"5,016",151,"92,169","42,721","2,157,474 ",Africa,199,"6,618",23.0,,,"1,884"
2021-05-26 05:26:03.056396,154.0,Seychelles,"10,740",,38 ,,"9,523",,"1,179",,"108,602",384,"21,504","217,447","98,893 ",Africa,9,"2,602",5.0,,,"11,922"
2021-05-26 05:26:03.056396,155.0,South Sudan,"10,677",,115 ,,"10,514",,48,,944,10,"163,474","14,452","11,311,242 ",Africa,"1,059","98,359",69.0,,,4
2021-05-26 05:26:03.056396,156.0,Equatorial Guinea,"8,476",,113 ,,"7,948",,415,7,"5,870",78,"123,169","85,299","1,443,965 ",Africa,170,"12,778",12.0,,,287
2021-05-26 05:26:03.056396,157.0,Benin,"8,025",,101 ,,"7,893",,31,5,647,8,"604,310","48,710","12,406,172 ",Africa,"1,546","122,833",21.0,,,2
2021-05-26 05:26:03.056396,158.0,Nicaragua,"7,324",,186 ,,"4,225",,"2,913",,"1,094",28,,,"6,695,126 ",North America,914,"35,995",,,,435
2021-05-26 05:26:03.056396,159.0,CAR,"7,079",,97 ,,"6,665",,317,2,"1,443",20,"54,319","11,075","4,904,824 ",Africa,693,"50,565",90.0,,,65
2021-05-26 05:26:03.056396,160.0,Yemen,"6,670",,"1,311 ",,"3,273",,"2,086",23,219,43,"59,940","1,971","30,412,188 ",Asia,"4,560","23,198",507.0,,,69
2021-05-26 05:26:03.056396,161.0,Iceland,"6,560",,29 ,,"6,490",,41,1,"19,113",84,"649,673","1,892,827","343,229 ",Europe,52,"11,835",1.0,,,119
2021-05-26 05:26:03.056396,162.0,Gambia,"5,978",,178 ,,"5,754",,46,3,"2,413",72,"76,379","30,834","2,477,131 ",Africa,414,"13,916",32.0,,,19
2021-05-26 05:26:03.056396,163.0,Vietnam,"5,931",+158,44 ,,"2,794",,"3,093",,60,0.4,"4,337,689","44,206","98,123,491 ",Asia,"16,544","2,230,079",23.0,2,,32
2021-05-26 05:26:03.056396,164.0,Timor-Leste,"5,816",,13 ,,"3,202",,"2,601",,"4,337",10,"92,122","68,703","1,340,878 ",Asia,231,"103,144",15.0,,,"1,940"
2021-05-26 05:26:03.056396,165.0,Taiwan,"5,456",,35 ,,"1,133",,"4,288",,229,1,"610,865","25,607","23,855,487 ",Asia,"4,372","681,585",39.0,,,180
2021-05-26 05:26:03.056396,166.0,Niger,"5,389",,192 ,,"5,046",,151,2,216,8,"105,661","4,229","24,984,782 ",Africa,"4,636","130,129",236.0,,,6
2021-05-26 05:26:03.056396,167.0,San Marino,"5,089",,90 ,,"4,995",,4,4,"149,698","2,647","65,149","1,916,429","33,995 ",Europe,7,378,1.0,,,118
2021-05-26 05:26:03.056396,168.0,Saint Lucia,"4,968",,77 ,,"4,690",,201,1,"26,944",418,"44,881","243,416","184,380 ",North America,37,"2,395",4.0,,,"1,090"
2021-05-26 05:26:03.056396,169.0,Chad,"4,924",,173 ,,"4,736",,15,,292,10,"118,828","7,054","16,845,529 ",Africa,"3,421","97,373",142.0,,,0.9
2021-05-26 05:26:03.056396,170.0,Burundi,"4,568",,6 ,,773,,"3,789",,374,0.5,"279,132","22,868","12,205,981 ",Africa,"2,672","2,034,330",44.0,,,310
2021-05-26 05:26:03.056396,171.0,Gibraltar,"4,290",,94 ,,"4,192",,4,,"127,368","2,791","250,408","7,434,475","33,682 ",Europe,8,358,0.0,,,119
2021-05-26 05:26:03.056396,172.0,Sierra Leone,"4,121",,79 ,,"3,113",,929,,507,10,"153,257","18,870","8,121,833 ",Africa,"1,971","102,808",53.0,,,114
2021-05-26 05:26:03.056396,173.0,Channel Islands,"4,065",,86 ,,"3,956",,23,,"23,189",491,"454,413","2,592,217","175,299 ",Europe,43,"2,038",0.0,,,131
2021-05-26 05:26:03.056396,174.0,Barbados,"4,000",,47 ,,"3,922",,31,,"13,904",163,"167,026","580,574","287,691 ",North America,72,"6,121",2.0,,,108
2021-05-26 05:26:03.056396,175.0,Eritrea,"3,948",,14 ,,"3,749",,185,,"1,100",4,"23,693","6,599","3,590,343 ",Africa,909,"256,453",152.0,,,52
2021-05-26 05:26:03.056396,176.0,Comoros,"3,875",,146 ,,"3,713",,16,,"4,373",165,,,"886,136 ",Africa,229,"6,069",,,,18
2021-05-26 05:26:03.056396,177.0,Guinea-Bissau,"3,753",,68 ,,"3,500",,185,9,"1,868",34,"66,872","33,278","2,009,488 ",Africa,535,"29,551",30.0,,,92
2021-05-26 05:26:03.056396,178.0,Liechtenstein,"3,002",,58 ,,"2,921",,23,4,"78,533","1,517","45,301","1,185,083","38,226 ",Europe,13,659,1.0,,,602
2021-05-26 05:26:03.056396,179.0,New Zealand,"2,669",,26 ,,"2,621",,22,,534,5,"2,111,902","422,203","5,002,100 ",Australia/Oceania,"1,874","192,388",2.0,,,4
2021-05-26 05:26:03.056396,180.0,Monaco,"2,502",,32 ,,"2,461",,9,2,"63,356",810,"51,953","1,315,566","39,491 ",Europe,16,"1,234",1.0,,,228
2021-05-26 05:26:03.056396,181.0,Bermuda,"2,490",,32 ,,"2,401",,57,7,"40,115",516,"264,945","4,268,418","62,071 ",North America,25,"1,940",0.0,,,918
2021-05-26 05:26:03.056396,182.0,Turks and Caicos,"2,409",,17 ,,"2,379",,13,2,"61,476",434,"78,787","2,010,591","39,186 ",North America,16,"2,305",0.0,,,332
2021-05-26 05:26:03.056396,183.0,Sint Maarten,"2,386",,28 ,,"2,270",,88,2,"55,089",646,"28,642","661,295","43,312 ",North America,18,"1,547",2.0,,,"2,032"
2021-05-26 05:26:03.056396,184.0,Sao Tome and Principe,"2,338",,37 ,,"2,284",,17,,"10,494",166,"13,418","60,226","222,795 ",Africa,95,"6,021",17.0,,,76
2021-05-26 05:26:03.056396,185.0,Liberia,"2,161",,86 ,,"2,028",,47,2,418,17,"104,084","20,157","5,163,713 ",Africa,"2,390","60,043",50.0,,,9
2021-05-26 05:26:03.056396,186.0,St. Vincent Grenadines,"1,989",,12 ,,"1,829",,148,2,"17,878",108,"48,290","434,044","111,256 ",North America,56,"9,271",2.0,,,"1,330"
2021-05-26 05:26:03.056396,187.0,Saint Martin,"1,915",,12 ,,"1,399",,504,7,"48,784",306,"27,588","702,789","39,255 ",North America,20,"3,271",1.0,,,"12,839"
2021-05-26 05:26:03.056396,188.0,Laos,"1,878",,2 ,,"1,180",,696,,255,0.3,"236,228","32,053","7,370,014 ",Asia,"3,924","3,685,007",31.0,,,94
2021-05-26 05:26:03.056396,189.0,Caribbean Netherlands,"1,610",,17 ,,"1,575",,18,,"60,890",643,"8,550","323,361","26,441 ",North America,16,"1,555",3.0,,,681
2021-05-26 05:26:03.056396,190.0,Isle of Man,"1,591",,29 ,,"1,561",,1,1,"18,622",339,"44,761","523,907","85,437 ",Europe,54,"2,946",2.0,,,12
2021-05-26 05:26:03.056396,191.0,Bhutan,"1,423",,1 ,,"1,186",,236,,"1,826",1,"774,991","994,575","779,218 ",Asia,548,"779,218",1.0,,,303
2021-05-26 05:26:03.056396,192.0,Mauritius,"1,311",,17 ,,"1,171",,123,,"1,029",13,"358,675","281,609","1,273,663 ",Africa,972,"74,921",4.0,,,97
2021-05-26 05:26:03.056396,193.0,Antigua and Barbuda,"1,258",,42 ,,"1,200",,16,2,"12,751",426,"16,700","169,275","98,656 ",North America,78,"2,349",6.0,,,162
2021-05-26 05:26:03.056396,194.0,St. Barth,"1,005",,1 ,,462,,542,,"101,474",101,"26,385","2,664,075","9,904 ",North America,10,"9,904",0.0,,,"54,725"
2021-05-26 05:26:03.056396,195.0,Diamond Princess,712,,13 ,,699,,0,,,,,, ,,,,,,,
2021-05-26 05:26:03.056396,196.0,Faeroe Islands,694,,1 ,,668,,25,,"14,155",20,"267,795","5,461,860","49,030 ",Europe,71,"49,030",0.0,,,510
2021-05-26 05:26:03.056396,197.0,Cayman Islands,578,,2 ,,562,,14,,"8,703",30,"96,460","1,452,426","66,413 ",North America,115,"33,207",1.0,,,211
2021-05-26 05:26:03.056396,198.0,Tanzania,509,,21 ,,183,,305,7,8,0.3,,,"61,249,233 ",Africa,"120,332","2,916,630",,,,5
2021-05-26 05:26:03.056396,199.0,Wallis and Futuna,445,,7 ,,438,,0,,"40,231",633,"19,209","1,736,642","11,061 ",Australia/Oceania,25,"1,580",1.0,,,
2021-05-26 05:26:03.056396,200.0,Fiji,259,,4 ,,147,,108,,287,4,"92,821","102,875","902,270 ",Australia/Oceania,"3,484","225,568",10.0,,,120
2021-05-26 05:26:03.056396,201.0,British Virgin Islands,248,,1 ,,209,,38,,"8,155",33,"39,777","1,307,981","30,411 ",North America,123,"30,411",1.0,,,"1,250"
2021-05-26 05:26:03.056396,202.0,Brunei ,236,,3 ,,225,,8,,535,7,"124,202","281,488","441,233 ",Asia,"1,870","147,078",4.0,,,18
2021-05-26 05:26:03.056396,203.0,Dominica,184,, ,,176,,8,,"2,550",,"16,134","223,627","72,147 ",North America,392,,4.0,,,111
2021-05-26 05:26:03.056396,204.0,Grenada,161,,1 ,,160,,0,,"1,425",9,"28,684","253,861","112,991 ",North America,702,"112,991",4.0,,,
2021-05-26 05:26:03.056396,205.0,New Caledonia,126,, ,,58,,68,,438,,"32,709","113,590","287,957 ",Australia/Oceania,"2,285",,9.0,,,236
2021-05-26 05:26:03.056396,206.0,Anguilla,109,, ,,107,,2,,"7,208",,"21,979","1,453,349","15,123 ",North America,139,,1.0,,,132
2021-05-26 05:26:03.056396,207.0,Falkland Islands,63,, ,,63,,0,,"17,647",,"7,258","2,033,053","3,570 ",South America,57,,0.0,,,
2021-05-26 05:26:03.056396,208.0,Saint Kitts and Nevis,60,, ,,45,,15,,"1,121",,"14,662","273,872","53,536 ",North America,892,,4.0,,,280
2021-05-26 05:26:03.056396,209.0,Macao,51,, ,,49,,2,,78,,"4,483","6,821","657,256 ",Asia,"12,887",,147.0,,,3
2021-05-26 05:26:03.056396,210.0,Greenland,34,, ,,32,,2,,598,,"23,980","421,752","56,858 ",North America,"1,672",,2.0,,,35
2021-05-26 05:26:03.056396,211.0,Vatican City,27,, ,,27,,0,,"33,624",,,,803 ,Europe,30,,,,,
2021-05-26 05:26:03.056396,212.0,Saint Pierre Miquelon,25,, ,,25,,0,,"4,334",,"5,736","994,280","5,769 ",North America,231,,1.0,,,
2021-05-26 05:26:03.056396,213.0,Montserrat,20,,1 ,,19,,0,,"4,004",200,"1,408","281,882","4,995 ",North America,250,"4,995",4.0,,,
2021-05-26 05:26:03.056396,214.0,Solomon Islands,20,, ,,20,,0,,28,,"4,500","6,411","701,903 ",Australia/Oceania,"35,095",,156.0,,,
2021-05-26 05:26:03.056396,215.0,Western Sahara,10,,1 ,,8,,1,,16,2,,,"610,434 ",Africa,"61,043","610,434",,,,2
2021-05-26 05:26:03.056396,216.0,MS Zaandam,9,,2 ,,7,,0,,,,,, ,,,,,,,
2021-05-26 05:26:03.056396,217.0,Vanuatu,4,,1 ,,3,,0,,13,3,"23,000","73,354","313,547 ",Australia/Oceania,"78,387","313,547",14.0,,,
2021-05-26 05:26:03.056396,218.0,Marshall Islands,4,, ,,4,,0,,67,,,,"59,548 ",Australia/Oceania,"14,887",,,,,
2021-05-26 05:26:03.056396,219.0,Samoa,3,, ,,3,,0,,15,,,,"199,596 ",Australia/Oceania,"66,532",,,,,
2021-05-26 05:26:03.056396,220.0,Saint Helena,2,, ,,2,,0,,328,,,,"6,093 ",Africa,"3,047",,,,,
2021-05-26 05:26:03.056396,221.0,Micronesia,1,, ,,1,,0,,9,,,,"116,103 ",Australia/Oceania,"116,103",,,,,
2021-05-26 05:26:03.056396,222.0,China,"91,019",+13,"4,636 ",,"86,063",+12,320,2,63,3,"160,000,000","111,163","1,439,323,776 ",Asia,"15,813","310,467",9.0,0.01,,0.2
2021-05-26 05:26:03.056396,1.0,China,"91,006",+15,"4,636 ",,"86,051",+21,319,3,63,3,"160,000,000","111,163","1,439,323,776 ",Asia,"15,816","310,467",9.0,0.01,,0.2
2021-05-26 05:26:03.056396,2.0,USA,"33,947,189","+22,738","605,208 ",+669,"27,606,442","+42,512","5,735,539","6,839","102,022","1,819","475,226,822","1,428,206","332,743,783 ",North America,10,550,1.0,68,2.0,"17,237"
2021-05-26 05:26:03.056396,3.0,India,"27,156,382","+208,886","311,421 ","+4,172","24,343,299","+295,539","2,501,662","8,944","19,507",224,"332,594,176","238,905","1,392,160,765 ",Asia,51,"4,470",4.0,150,3.0,"1,797"
2021-05-26 05:26:03.056396,4.0,Brazil,"16,195,981","+74,845","452,224 ","+2,198","14,648,332","+96,308","1,095,425","8,318","75,712","2,114","49,013,934","229,129","213,914,316 ",South America,13,473,4.0,350,10.0,"5,121"
2021-05-26 05:26:03.056396,5.0,France,"5,609,050","+3,155","108,879 ",+203,"5,246,431","+24,320","253,740","3,447","85,761","1,665","83,375,451","1,274,791","65,403,206 ",Europe,12,601,1.0,48,3.0,"3,880"
2021-05-26 05:26:03.056396,6.0,Turkey,"5,203,385","+9,375","46,621 ",+175,"5,045,508","+11,192","111,256","1,667","61,107",548,"52,817,437","620,273","85,151,966 ",Asia,16,"1,826",2.0,110,2.0,"1,307"
2021-05-26 05:26:03.056396,7.0,Russia,"5,017,795","+7,884","119,194 ",+393,"4,632,955","+8,743","265,646","2,300","34,371",816,"136,100,000","932,251","145,990,678 ",Europe,29,"1,225",1.0,54,3.0,"1,820"
2021-05-26 05:26:03.056396,8.0,UK,"4,467,310","+2,493","127,739 ",+15,"4,305,971","+2,350","33,600",121,"65,497","1,873","178,307,058","2,614,245","68,205,954 ",Europe,15,534,0.0,37,0.2,493
2021-05-26 05:26:03.056396,9.0,Italy,"4,197,892","+3,224","125,501 ",+166,"3,804,246","+11,348","268,145","1,323","69,522","2,078","64,918,613","1,075,133","60,381,917 ",Europe,14,481,1.0,53,3.0,"4,441"
2021-05-26 05:26:03.056396,10.0,Germany,"3,662,568","+2,578","88,161 ",+122,"3,423,700","+14,900","150,707","3,477","43,589","1,049","59,197,639","704,529","84,024,438 ",Europe,23,953,1.0,31,1.0,"1,794"
2021-05-26 05:26:03.056396,11.0,Spain,"3,652,879","+5,359","79,801 ",+90,"3,402,258","+7,918","170,820","1,552","78,101","1,706","49,708,830","1,062,812","46,771,047 ",Europe,13,586,1.0,115,2.0,"3,652"
2021-05-26 05:26:03.056396,12.0,Argentina,"3,586,736","+24,601","75,056 ",+576,"3,157,660","+24,477","354,020","6,552","78,713","1,647","13,342,649","292,811","45,567,436 ",South America,13,607,3.0,540,13.0,"7,769"
2021-05-26 05:26:03.056396,13.0,Colombia,"3,270,614","+21,181","85,666 ",+459,"3,063,330","+17,183","121,618","6,582","63,669","1,668","16,509,243","321,387","51,368,697 ",South America,16,600,3.0,412,9.0,"2,368"
2021-05-26 05:26:03.056396,14.0,Poland,"2,867,187","+1,000","73,096 ",+151,"2,629,626","+1,947","164,465",990,"75,833","1,933","15,581,754","412,114","37,809,358 ",Europe,13,517,2.0,26,4.0,"4,350"
2021-05-26 05:26:03.056396,15.0,Iran,"2,855,396","+11,873","79,056 ",+208,"2,362,428","+14,676","413,912","4,695","33,611",931,"19,185,933","225,836","84,955,304 ",Asia,30,"1,075",4.0,140,2.0,"4,872"
2021-05-26 05:26:03.056396,16.0,Mexico,"2,397,307",+703,"221,695 ",+48,"1,916,144","+2,043","259,468","4,798","18,420","1,703","6,946,817","53,377","130,146,220 ",North America,54,587,19.0,5,0.4,"1,994"
2021-05-26 05:26:03.056396,17.0,Ukraine,"2,186,463","+2,608","49,685 ",+249,"1,975,064","+17,503","161,714",177,"50,267","1,142","10,022,457","230,415","43,497,342 ",Europe,20,875,4.0,60,6.0,"3,718"
2021-05-26 05:26:03.056396,18.0,Peru,"1,932,255","+5,332","68,470 ",+112,"1,720,665",,"143,120","2,678","57,882","2,051","12,554,299","376,070","33,382,852 ",South America,17,488,3.0,160,3.0,"4,287"
2021-05-26 05:26:03.056396,19.0,Indonesia,"1,786,187","+5,060","49,627 ",+172,"1,642,074","+3,795","94,486",,"6,469",180,"16,230,571","58,782","276,114,510 ",Asia,155,"5,564",17.0,18,0.6,342
